ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME
AFW,"Dallas/Fort Worth, TX",TOL,"Toledo, OH"
AFW,"Dallas/Fort Worth, TX",MSP,"Minneapolis, MN"
AFW,"Dallas/Fort Worth, TX",PDX,"Portland, OR"
AFW,"Dallas/Fort Worth, TX",CLT,"Charlotte, NC"
AFW,"Dallas/Fort Worth, TX",PIT,"Pittsburgh, PA"
AFW,"Dallas/Fort Worth, TX",SFO,"San Francisco, CA"
AFW,"Dallas/Fort Worth, TX",JFK,"New York, NY"
AGN,"Angoon, AK",JNU,"Juneau, AK"
AGN,"Angoon, AK",TKE,"Tenakee, AK"
AGN,"Angoon, AK",JNU,"Juneau, AK"
AGN,"Angoon, AK",TKE,"Tenakee, AK"
AGN,"Angoon, AK",TKE,"Tenakee, AK"
AGS,"Augusta, GA",ATL,"Atlanta, GA"
AGS,"Augusta, GA",ATL,"Atlanta, GA"
AGS,"Augusta, GA",ATL,"Atlanta, GA"
AGS,"Augusta, GA",CAE,"Columbia, SC"
AGS,"Augusta, GA",CLT,"Charlotte, NC"
AGS,"Augusta, GA",SSI,"Brunswick, GA"
AGS,"Augusta, GA",DFW,"Dallas/Fort Worth, TX"
AGS,"Augusta, GA",DCA,"Washington, DC"
AGS,"Augusta, GA",LAS,"Las Vegas, NV"
AGS,"Augusta, GA",MRY,"Monterey, CA"
AGS,"Augusta, GA",MCN,"Macon, GA"
AGS,"Augusta, GA",CLT,"Charlotte, NC"
AGS,"Augusta, GA",MCN,"Macon, GA"
AGS,"Augusta, GA",CLT,"Charlotte, NC"
AGS,"Augusta, GA",CLT,"Charlotte, NC"
AGS,"Augusta, GA",TEB,"Teterboro, NJ"
AHN,"Athens, GA",BNA,"Nashville, TN"
AHN,"Athens, GA",GNV,"Gainesville, FL"
AHN,"Athens, GA",SYR,"Syracuse, NY"
AHN,"Athens, GA",ATL,"Atlanta, GA"
AHN,"Athens, GA",CLL,"College Station/Bryan, TX"
AHN,"Athens, GA",TN8,"Nashville, TN"
AHN,"Athens, GA",PBI,"West Palm Beach/Palm Beach, FL"
AHN,"Athens, GA",XNA,"Fayetteville, AR"
AHN,"Athens, GA",UOX,"Oxford, MS"
AIA,"Alliance, NE",DEN,"Denver, CO"
AIN,"Wainwright, AK",ANC,"Anchorage, AK"
AIN,"Wainwright, AK",ATK,"Atqasuk, AK"
AIN,"Wainwright, AK",PIZ,"Point Lay, AK"
AIN,"Wainwright, AK",NUI,"Nuiqsut, AK"
AIN,"Wainwright, AK",NUI,"Nuiqsut, AK"
AIN,"Wainwright, AK",OTZ,"Kotzebue, AK"
AIN,"Wainwright, AK",PIZ,"Point Lay, AK"
AIN,"Wainwright, AK",BRW,"Barrow, AK"
AIN,"Wainwright, AK",ANC,"Anchorage, AK"
AIN,"Wainwright, AK",BRW,"Barrow, AK"
AIN,"Wainwright, AK",FAI,"Fairbanks, AK"
AKB,"Atka, AK",DUT,"Unalaska, AK"
AKI,"Akiak, AK",BET,"Bethel, AK"
AKI,"Akiak, AK",KKI,"Akiachak, AK"
AKI,"Akiak, AK",KWT,"Kwethluk, AK"
AKI,"Akiak, AK",TLT,"Tuluksak, AK"
AKI,"Akiak, AK",BET,"Bethel, AK"
AKI,"Akiak, AK",BET,"Bethel, AK"
AKI,"Akiak, AK",BET,"Bethel, AK"
AKK,"Akhiok, AK",ADQ,"Kodiak, AK"
AKK,"Akhiok, AK",ADQ,"Kodiak, AK"
AKK,"Akhiok, AK",ADQ,"Kodiak, AK"
AKK,"Akhiok, AK",OLH,"Old Harbor, AK"
AKK,"Akhiok, AK",ADQ,"Kodiak, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",DLG,"Dillingham, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",CDB,"Cold Bay, AK"
AKN,"King Salmon, AK",DUT,"Unalaska, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",DUT,"Unalaska, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",ILI,"Iliamna, AK"
AKN,"King Salmon, AK",DUT,"Unalaska, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",ILI,"Iliamna, AK"
AKN,"King Salmon, AK",DLG,"Dillingham, AK"
AKN,"King Salmon, AK",EGX,"Egegik, AK"
AKN,"King Salmon, AK",IGG,"Igiugig, AK"
AKN,"King Salmon, AK",KLL,"Levelock, AK"
AKN,"King Salmon, AK",PIP,"Pilot Point, AK"
AKN,"King Salmon, AK",PTH,"Port Heiden, AK"
AKN,"King Salmon, AK",UGS,"Ugashik, AK"
AKN,"King Salmon, AK",WSN,"South Naknek, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",CDB,"Cold Bay, AK"
AKN,"King Salmon, AK",DUT,"Unalaska, AK"
AKN,"King Salmon, AK",AKN,"King Salmon, AK"
AKN,"King Salmon, AK",ENA,"Kenai, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",DLG,"Dillingham, AK"
AKN,"King Salmon, AK",EGX,"Egegik, AK"
AKN,"King Salmon, AK",IGG,"Igiugig, AK"
AKN,"King Salmon, AK",KCG,"Chignik Bay, AK"
AKN,"King Salmon, AK",KCL,"Chignik Lagoon, AK"
AKN,"King Salmon, AK",KCQ,"Chignik, AK"
AKN,"King Salmon, AK",KLL,"Levelock, AK"
AKN,"King Salmon, AK",KNW,"New Stuyahok, AK"
AKN,"King Salmon, AK",KPV,"Perryville, AK"
AKN,"King Salmon, AK",PIP,"Pilot Point, AK"
AKN,"King Salmon, AK",PTH,"Port Heiden, AK"
AKN,"King Salmon, AK",KLL,"Levelock, AK"
AKN,"King Salmon, AK",KNW,"New Stuyahok, AK"
AKN,"King Salmon, AK",KLL,"Levelock, AK"
AKN,"King Salmon, AK",BET,"Bethel, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",ANI,"Aniak, AK"
AKN,"King Salmon, AK",DLG,"Dillingham, AK"
AKN,"King Salmon, AK",ILI,"Iliamna, AK"
AKN,"King Salmon, AK",CDB,"Cold Bay, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",DLG,"Dillingham, AK"
AKN,"King Salmon, AK",DLG,"Dillingham, AK"
AKN,"King Salmon, AK",HOM,"Homer, AK"
AKN,"King Salmon, AK",EEK,"Eek, AK"
AKP,"Anaktuvuk Pass, AK",FAI,"Fairbanks, AK"
AKP,"Anaktuvuk Pass, AK",FAI,"Fairbanks, AK"
AKP,"Anaktuvuk Pass, AK",FAI,"Fairbanks, AK"
AKP,"Anaktuvuk Pass, AK",VEE,"Venetie, AK"
AKP,"Anaktuvuk Pass, AK",CXF,"Coldfoot, AK"
AKP,"Anaktuvuk Pass, AK",FAI,"Fairbanks, AK"
AKP,"Anaktuvuk Pass, AK",CXF,"Coldfoot, AK"
AKP,"Anaktuvuk Pass, AK",FAI,"Fairbanks, AK"
AKP,"Anaktuvuk Pass, AK",BRW,"Barrow, AK"
AKP,"Anaktuvuk Pass, AK",BTT,"Bettles, AK"
AKP,"Anaktuvuk Pass, AK",AET,"Allakaket, AK"
AKP,"Anaktuvuk Pass, AK",FAI,"Fairbanks, AK"
AKP,"Anaktuvuk Pass, AK",BRW,"Barrow, AK"
ALB,"Albany, NY",EWR,"Newark, NJ"
ALB,"Albany, NY",LGA,"New York, NY"
ALB,"Albany, NY",BTV,"Burlington, VT"
ALB,"Albany, NY",TPA,"Tampa, FL"
ALB,"Albany, NY",BWI,"Baltimore, MD"
ALB,"Albany, NY",MDW,"Chicago, IL"
ALB,"Albany, NY",RSW,"Fort Myers, FL"
ALB,"Albany, NY",MCO,"Orlando, FL"
ALB,"Albany, NY",BWI,"Baltimore, MD"
ALB,"Albany, NY",MDW,"Chicago, IL"
ALB,"Albany, NY",MCO,"Orlando, FL"
ALB,"Albany, NY",ORD,"Chicago, IL"
ALB,"Albany, NY",ORD,"Chicago, IL"
ALB,"Albany, NY",EWR,"Newark, NJ"
ALB,"Albany, NY",ORD,"Chicago, IL"
ALB,"Albany, NY",PHL,"Philadelphia, PA"
ALB,"Albany, NY",BOS,"Boston, MA"
ALB,"Albany, NY",BTV,"Burlington, VT"
ALB,"Albany, NY",ROC,"Rochester, NY"
ALB,"Albany, NY",SFB,"Sanford, FL"
ALB,"Albany, NY",SFB,"Sanford, FL"
ALB,"Albany, NY",PIE,"St. Petersburg, FL"
ALB,"Albany, NY",PGD,"Punta Gorda, FL"
ALB,"Albany, NY",CLT,"Charlotte, NC"
ALB,"Albany, NY",CLT,"Charlotte, NC"
ALB,"Albany, NY",ORD,"Chicago, IL"
ALB,"Albany, NY",ORD,"Chicago, IL"
ALB,"Albany, NY",SYR,"Syracuse, NY"
ALB,"Albany, NY",BDL,"Hartford, CT"
ALB,"Albany, NY",SDF,"Louisville, KY"
ALB,"Albany, NY",SDF,"Louisville, KY"
ALB,"Albany, NY",EWR,"Newark, NJ"
ALB,"Albany, NY",MEM,"Memphis, TN"
ALB,"Albany, NY",LGA,"New York, NY"
ALB,"Albany, NY",ATL,"Atlanta, GA"
ALB,"Albany, NY",ATL,"Atlanta, GA"
ALB,"Albany, NY",PHL,"Philadelphia, PA"
ALB,"Albany, NY",TPA,"Tampa, FL"
ALB,"Albany, NY",FLL,"Fort Lauderdale, FL"
ALB,"Albany, NY",MCO,"Orlando, FL"
ALB,"Albany, NY",MCO,"Orlando, FL"
ALB,"Albany, NY",TPA,"Tampa, FL"
ALB,"Albany, NY",FLL,"Fort Lauderdale, FL"
ALB,"Albany, NY",MCO,"Orlando, FL"
ALB,"Albany, NY",BWI,"Baltimore, MD"
ALB,"Albany, NY",MDW,"Chicago, IL"
ALB,"Albany, NY",MCO,"Orlando, FL"
ALB,"Albany, NY",FLL,"Fort Lauderdale, FL"
ALB,"Albany, NY",MCO,"Orlando, FL"
ALB,"Albany, NY",MCO,"Orlando, FL"
ALB,"Albany, NY",BOS,"Boston, MA"
ALB,"Albany, NY",MCO,"Orlando, FL"
ALB,"Albany, NY",DTW,"Detroit, MI"
ALB,"Albany, NY",ORD,"Chicago, IL"
ALB,"Albany, NY",DTW,"Detroit, MI"
ALB,"Albany, NY",SYR,"Syracuse, NY"
ALB,"Albany, NY",DTW,"Detroit, MI"
ALB,"Albany, NY",CLT,"Charlotte, NC"
ALB,"Albany, NY",DCA,"Washington, DC"
ALB,"Albany, NY",HPN,"White Plains, NY"
ALB,"Albany, NY",DCA,"Washington, DC"
ALB,"Albany, NY",MIA,"Miami, FL"
ALB,"Albany, NY",ORD,"Chicago, IL"
ALB,"Albany, NY",EWR,"Newark, NJ"
ALB,"Albany, NY",DCA,"Washington, DC"
ALB,"Albany, NY",BTV,"Burlington, VT"
ALB,"Albany, NY",IAD,"Washington, DC"
ALN,"Alton, IL",PSP,"Palm Springs, CA"
ALO,"Waterloo, IA",YIP,"Detroit, MI"
ALO,"Waterloo, IA",MWA,"Marion/Herrin, IL"
ALO,"Waterloo, IA",PNE,"Philadelphia, PA"
ALO,"Waterloo, IA",ORD,"Chicago, IL"
ALS,"Alamosa, CO",DEN,"Denver, CO"
ALW,"Walla Walla, WA",SEA,"Seattle, WA"
ALZ,"Lazy Bay, AK",A43,"Kodiak Island, AK"
ALZ,"Lazy Bay, AK",KZB,"Zachar Bay, AK"
AMA,"Amarillo, TX",BHM,"Birmingham, AL"
AMA,"Amarillo, TX",YIP,"Detroit, MI"
AMA,"Amarillo, TX",LAS,"Las Vegas, NV"
AMA,"Amarillo, TX",ABQ,"Albuquerque, NM"
AMA,"Amarillo, TX",DAL,"Dallas, TX"
AMA,"Amarillo, TX",AZA,"Phoenix, AZ"
AMA,"Amarillo, TX",AZA,"Phoenix, AZ"
AMA,"Amarillo, TX",DFW,"Dallas/Fort Worth, TX"
AMA,"Amarillo, TX",DFW,"Dallas/Fort Worth, TX"
AMA,"Amarillo, TX",DFW,"Dallas/Fort Worth, TX"
AMA,"Amarillo, TX",DFW,"Dallas/Fort Worth, TX"
AMA,"Amarillo, TX",DFW,"Dallas/Fort Worth, TX"
AMA,"Amarillo, TX",DEN,"Denver, CO"
AMA,"Amarillo, TX",ABQ,"Albuquerque, NM"
AMA,"Amarillo, TX",DAL,"Dallas, TX"
AMA,"Amarillo, TX",ELP,"El Paso, TX"
AMA,"Amarillo, TX",DEN,"Denver, CO"
AMA,"Amarillo, TX",LBF,"North Platte, NE"
AMA,"Amarillo, TX",DFW,"Dallas/Fort Worth, TX"
AMA,"Amarillo, TX",PHX,"Phoenix, AZ"
AMA,"Amarillo, TX",IAH,"Houston, TX"
ANB,"Anniston, AL",LRD,"Laredo, TX"
ANC,"Anchorage, AK",TKJ,"Tok, AK"
ANC,"Anchorage, AK",JNU,"Juneau, AK"
ANC,"Anchorage, AK",CDV,"Cordova, AK"
ANC,"Anchorage, AK",OME,"Nome, AK"
ANC,"Anchorage, AK",SCC,"Deadhorse, AK"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",OTZ,"Kotzebue, AK"
ANC,"Anchorage, AK",LAS,"Las Vegas, NV"
ANC,"Anchorage, AK",FAI,"Fairbanks, AK"
ANC,"Anchorage, AK",BRW,"Barrow, AK"
ANC,"Anchorage, AK",SEA,"Seattle, WA"
ANC,"Anchorage, AK",PDX,"Portland, OR"
ANC,"Anchorage, AK",HNL,"Honolulu, HI"
ANC,"Anchorage, AK",OGG,"Kahului, HI"
ANC,"Anchorage, AK",ADQ,"Kodiak, AK"
ANC,"Anchorage, AK",LAX,"Los Angeles, CA"
ANC,"Anchorage, AK",PHX,"Phoenix, AZ"
ANC,"Anchorage, AK",KOA,"Kona, HI"
ANC,"Anchorage, AK",JNU,"Juneau, AK"
ANC,"Anchorage, AK",CDV,"Cordova, AK"
ANC,"Anchorage, AK",OME,"Nome, AK"
ANC,"Anchorage, AK",SCC,"Deadhorse, AK"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",OTZ,"Kotzebue, AK"
ANC,"Anchorage, AK",FAI,"Fairbanks, AK"
ANC,"Anchorage, AK",BRW,"Barrow, AK"
ANC,"Anchorage, AK",ADK,"Adak Island, AK"
ANC,"Anchorage, AK",SEA,"Seattle, WA"
ANC,"Anchorage, AK",ADQ,"Kodiak, AK"
ANC,"Anchorage, AK",DLG,"Dillingham, AK"
ANC,"Anchorage, AK",LAS,"Las Vegas, NV"
ANC,"Anchorage, AK",FAI,"Fairbanks, AK"
ANC,"Anchorage, AK",SEA,"Seattle, WA"
ANC,"Anchorage, AK",PDX,"Portland, OR"
ANC,"Anchorage, AK",HNL,"Honolulu, HI"
ANC,"Anchorage, AK",LAX,"Los Angeles, CA"
ANC,"Anchorage, AK",PHX,"Phoenix, AZ"
ANC,"Anchorage, AK",KOA,"Kona, HI"
ANC,"Anchorage, AK",SEA,"Seattle, WA"
ANC,"Anchorage, AK",PDX,"Portland, OR"
ANC,"Anchorage, AK",LAS,"Las Vegas, NV"
ANC,"Anchorage, AK",SEA,"Seattle, WA"
ANC,"Anchorage, AK",PDX,"Portland, OR"
ANC,"Anchorage, AK",HNL,"Honolulu, HI"
ANC,"Anchorage, AK",LAX,"Los Angeles, CA"
ANC,"Anchorage, AK",PHX,"Phoenix, AZ"
ANC,"Anchorage, AK",KOA,"Kona, HI"
ANC,"Anchorage, AK",JNU,"Juneau, AK"
ANC,"Anchorage, AK",SIT,"Sitka, AK"
ANC,"Anchorage, AK",CDV,"Cordova, AK"
ANC,"Anchorage, AK",OME,"Nome, AK"
ANC,"Anchorage, AK",SCC,"Deadhorse, AK"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",OTZ,"Kotzebue, AK"
ANC,"Anchorage, AK",AKN,"King Salmon, AK"
ANC,"Anchorage, AK",BRW,"Barrow, AK"
ANC,"Anchorage, AK",SEA,"Seattle, WA"
ANC,"Anchorage, AK",DLG,"Dillingham, AK"
ANC,"Anchorage, AK",SCC,"Deadhorse, AK"
ANC,"Anchorage, AK",FAI,"Fairbanks, AK"
ANC,"Anchorage, AK",RDB,"Red Dog, AK"
ANC,"Anchorage, AK",FAI,"Fairbanks, AK"
ANC,"Anchorage, AK",AKN,"King Salmon, AK"
ANC,"Anchorage, AK",SEA,"Seattle, WA"
ANC,"Anchorage, AK",DLG,"Dillingham, AK"
ANC,"Anchorage, AK",DEN,"Denver, CO"
ANC,"Anchorage, AK",OME,"Nome, AK"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",OTZ,"Kotzebue, AK"
ANC,"Anchorage, AK",MCG,"McGrath, AK"
ANC,"Anchorage, AK",KSM,"St. Mary's, AK"
ANC,"Anchorage, AK",RDB,"Red Dog, AK"
ANC,"Anchorage, AK",OAK,"Oakland, CA"
ANC,"Anchorage, AK",HPB,"Hooper Bay, AK"
ANC,"Anchorage, AK",NIB,"Nikolai, AK"
ANC,"Anchorage, AK",FVQ,"Donlin Creek Mine, AK"
ANC,"Anchorage, AK",TOG,"Togiak, AK"
ANC,"Anchorage, AK",PIZ,"Point Lay, AK"
ANC,"Anchorage, AK",BVU,"Beluga, AK"
ANC,"Anchorage, AK",WTK,"Noatak, AK"
ANC,"Anchorage, AK",ORD,"Chicago, IL"
ANC,"Anchorage, AK",LAX,"Los Angeles, CA"
ANC,"Anchorage, AK",ORD,"Chicago, IL"
ANC,"Anchorage, AK",LAX,"Los Angeles, CA"
ANC,"Anchorage, AK",ANC,"Anchorage, AK"
ANC,"Anchorage, AK",LCK,"Columbus, OH"
ANC,"Anchorage, AK",RSW,"Fort Myers, FL"
ANC,"Anchorage, AK",SHV,"Shreveport, LA"
ANC,"Anchorage, AK",HSV,"Huntsville, AL"
ANC,"Anchorage, AK",CDB,"Cold Bay, AK"
ANC,"Anchorage, AK",DUT,"Unalaska, AK"
ANC,"Anchorage, AK",KSM,"St. Mary's, AK"
ANC,"Anchorage, AK",SDP,"Sandpoint, AK"
ANC,"Anchorage, AK",VDZ,"Valdez, AK"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",AKN,"King Salmon, AK"
ANC,"Anchorage, AK",ENA,"Kenai, AK"
ANC,"Anchorage, AK",HOM,"Homer, AK"
ANC,"Anchorage, AK",ANC,"Anchorage, AK"
ANC,"Anchorage, AK",ANI,"Aniak, AK"
ANC,"Anchorage, AK",UNK,"Unalakleet, AK"
ANC,"Anchorage, AK",DUT,"Unalaska, AK"
ANC,"Anchorage, AK",HOM,"Homer, AK"
ANC,"Anchorage, AK",ANC,"Anchorage, AK"
ANC,"Anchorage, AK",VDZ,"Valdez, AK"
ANC,"Anchorage, AK",FAI,"Fairbanks, AK"
ANC,"Anchorage, AK",AKN,"King Salmon, AK"
ANC,"Anchorage, AK",CVG,"Cincinnati, OH"
ANC,"Anchorage, AK",MIA,"Miami, FL"
ANC,"Anchorage, AK",ORD,"Chicago, IL"
ANC,"Anchorage, AK",DFW,"Dallas/Fort Worth, TX"
ANC,"Anchorage, AK",LAX,"Los Angeles, CA"
ANC,"Anchorage, AK",SFO,"San Francisco, CA"
ANC,"Anchorage, AK",LCK,"Columbus, OH"
ANC,"Anchorage, AK",JFK,"New York, NY"
ANC,"Anchorage, AK",CVG,"Cincinnati, OH"
ANC,"Anchorage, AK",LAX,"Los Angeles, CA"
ANC,"Anchorage, AK",YAK,"Yakutat, AK"
ANC,"Anchorage, AK",JNU,"Juneau, AK"
ANC,"Anchorage, AK",SIT,"Sitka, AK"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",FAI,"Fairbanks, AK"
ANC,"Anchorage, AK",AKN,"King Salmon, AK"
ANC,"Anchorage, AK",ADQ,"Kodiak, AK"
ANC,"Anchorage, AK",ANC,"Anchorage, AK"
ANC,"Anchorage, AK",ILI,"Iliamna, AK"
ANC,"Anchorage, AK",TOG,"Togiak, AK"
ANC,"Anchorage, AK",ANI,"Aniak, AK"
ANC,"Anchorage, AK",DLG,"Dillingham, AK"
ANC,"Anchorage, AK",DUT,"Unalaska, AK"
ANC,"Anchorage, AK",CDB,"Cold Bay, AK"
ANC,"Anchorage, AK",CDV,"Cordova, AK"
ANC,"Anchorage, AK",KNW,"New Stuyahok, AK"
ANC,"Anchorage, AK",KTN,"Ketchikan, AK"
ANC,"Anchorage, AK",MYU,"Mekoryuk, AK"
ANC,"Anchorage, AK",NCN,"Chenega, AK"
ANC,"Anchorage, AK",PSG,"Petersburg, AK"
ANC,"Anchorage, AK",SDP,"Sandpoint, AK"
ANC,"Anchorage, AK",SNP,"St. Paul, AK"
ANC,"Anchorage, AK",TEK,"Tatitlek, AK"
ANC,"Anchorage, AK",WRG,"Wrangell, AK"
ANC,"Anchorage, AK",YAK,"Yakutat, AK"
ANC,"Anchorage, AK",HOM,"Homer, AK"
ANC,"Anchorage, AK",GAL,"Galena, AK"
ANC,"Anchorage, AK",DLG,"Dillingham, AK"
ANC,"Anchorage, AK",DUT,"Unalaska, AK"
ANC,"Anchorage, AK",SDP,"Sandpoint, AK"
ANC,"Anchorage, AK",SNP,"St. Paul, AK"
ANC,"Anchorage, AK",DEN,"Denver, CO"
ANC,"Anchorage, AK",SFO,"San Francisco, CA"
ANC,"Anchorage, AK",PDX,"Portland, OR"
ANC,"Anchorage, AK",SDF,"Louisville, KY"
ANC,"Anchorage, AK",ONT,"Ontario, CA"
ANC,"Anchorage, AK",SDF,"Louisville, KY"
ANC,"Anchorage, AK",ONT,"Ontario, CA"
ANC,"Anchorage, AK",SDF,"Louisville, KY"
ANC,"Anchorage, AK",SDF,"Louisville, KY"
ANC,"Anchorage, AK",MEM,"Memphis, TN"
ANC,"Anchorage, AK",ENA,"Kenai, AK"
ANC,"Anchorage, AK",HOM,"Homer, AK"
ANC,"Anchorage, AK",EWR,"Newark, NJ"
ANC,"Anchorage, AK",OAK,"Oakland, CA"
ANC,"Anchorage, AK",MEM,"Memphis, TN"
ANC,"Anchorage, AK",IND,"Indianapolis, IN"
ANC,"Anchorage, AK",AFW,"Dallas/Fort Worth, TX"
ANC,"Anchorage, AK",GUM,"Guam, TT"
ANC,"Anchorage, AK",FAI,"Fairbanks, AK"
ANC,"Anchorage, AK",ADQ,"Kodiak, AK"
ANC,"Anchorage, AK",OAK,"Oakland, CA"
ANC,"Anchorage, AK",MEM,"Memphis, TN"
ANC,"Anchorage, AK",IND,"Indianapolis, IN"
ANC,"Anchorage, AK",UAM,"Guam, TT"
ANC,"Anchorage, AK",ANC,"Anchorage, AK"
ANC,"Anchorage, AK",CVG,"Cincinnati, OH"
ANC,"Anchorage, AK",MIA,"Miami, FL"
ANC,"Anchorage, AK",LAX,"Los Angeles, CA"
ANC,"Anchorage, AK",MIA,"Miami, FL"
ANC,"Anchorage, AK",ORD,"Chicago, IL"
ANC,"Anchorage, AK",MEM,"Memphis, TN"
ANC,"Anchorage, AK",RFD,"Rockford, IL"
ANC,"Anchorage, AK",DFW,"Dallas/Fort Worth, TX"
ANC,"Anchorage, AK",BNA,"Nashville, TN"
ANC,"Anchorage, AK",LAX,"Los Angeles, CA"
ANC,"Anchorage, AK",ANC,"Anchorage, AK"
ANC,"Anchorage, AK",JFK,"New York, NY"
ANC,"Anchorage, AK",HSV,"Huntsville, AL"
ANC,"Anchorage, AK",ORD,"Chicago, IL"
ANC,"Anchorage, AK",JFK,"New York, NY"
ANC,"Anchorage, AK",HSV,"Huntsville, AL"
ANC,"Anchorage, AK",CVG,"Cincinnati, OH"
ANC,"Anchorage, AK",LAX,"Los Angeles, CA"
ANC,"Anchorage, AK",JFK,"New York, NY"
ANC,"Anchorage, AK",CVG,"Cincinnati, OH"
ANC,"Anchorage, AK",ORD,"Chicago, IL"
ANC,"Anchorage, AK",LAX,"Los Angeles, CA"
ANC,"Anchorage, AK",ANC,"Anchorage, AK"
ANC,"Anchorage, AK",ILI,"Iliamna, AK"
ANC,"Anchorage, AK",NNL,"Nondalton, AK"
ANC,"Anchorage, AK",KNK,"Kokhanok, AK"
ANC,"Anchorage, AK",HPB,"Hooper Bay, AK"
ANC,"Anchorage, AK",NIB,"Nikolai, AK"
ANC,"Anchorage, AK",ILI,"Iliamna, AK"
ANC,"Anchorage, AK",ANI,"Aniak, AK"
ANC,"Anchorage, AK",KOT,"Kotlik, AK"
ANC,"Anchorage, AK",AKN,"King Salmon, AK"
ANC,"Anchorage, AK",ENA,"Kenai, AK"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",AKN,"King Salmon, AK"
ANC,"Anchorage, AK",ENA,"Kenai, AK"
ANC,"Anchorage, AK",ANC,"Anchorage, AK"
ANC,"Anchorage, AK",DUT,"Unalaska, AK"
ANC,"Anchorage, AK",BVU,"Beluga, AK"
ANC,"Anchorage, AK",MCG,"McGrath, AK"
ANC,"Anchorage, AK",GKN,"Gulkana, AK"
ANC,"Anchorage, AK",SLC,"Salt Lake City, UT"
ANC,"Anchorage, AK",SEA,"Seattle, WA"
ANC,"Anchorage, AK",MSP,"Minneapolis, MN"
ANC,"Anchorage, AK",MSP,"Minneapolis, MN"
ANC,"Anchorage, AK",MSP,"Minneapolis, MN"
ANC,"Anchorage, AK",DFW,"Dallas/Fort Worth, TX"
ANC,"Anchorage, AK",LAX,"Los Angeles, CA"
ANC,"Anchorage, AK",JFK,"New York, NY"
ANC,"Anchorage, AK",OME,"Nome, AK"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",OTZ,"Kotzebue, AK"
ANC,"Anchorage, AK",AKN,"King Salmon, AK"
ANC,"Anchorage, AK",ANI,"Aniak, AK"
ANC,"Anchorage, AK",DLG,"Dillingham, AK"
ANC,"Anchorage, AK",UNK,"Unalakleet, AK"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",AKN,"King Salmon, AK"
ANC,"Anchorage, AK",ILI,"Iliamna, AK"
ANC,"Anchorage, AK",EMK,"Emmonak, AK"
ANC,"Anchorage, AK",TOG,"Togiak, AK"
ANC,"Anchorage, AK",ANI,"Aniak, AK"
ANC,"Anchorage, AK",OME,"Nome, AK"
ANC,"Anchorage, AK",KTS,"Brevig Mission, AK"
ANC,"Anchorage, AK",KKA,"Koyuk, AK"
ANC,"Anchorage, AK",SHH,"Shishmaref, AK"
ANC,"Anchorage, AK",FAI,"Fairbanks, AK"
ANC,"Anchorage, AK",ANI,"Aniak, AK"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",FAI,"Fairbanks, AK"
ANC,"Anchorage, AK",AKN,"King Salmon, AK"
ANC,"Anchorage, AK",ADQ,"Kodiak, AK"
ANC,"Anchorage, AK",NIB,"Nikolai, AK"
ANC,"Anchorage, AK",FAI,"Fairbanks, AK"
ANC,"Anchorage, AK",ADQ,"Kodiak, AK"
ANC,"Anchorage, AK",ANC,"Anchorage, AK"
ANC,"Anchorage, AK",AIN,"Wainwright, AK"
ANC,"Anchorage, AK",KAL,"Kaltag, AK"
ANC,"Anchorage, AK",ANI,"Aniak, AK"
ANC,"Anchorage, AK",AET,"Allakaket, AK"
ANC,"Anchorage, AK",KKA,"Koyuk, AK"
ANC,"Anchorage, AK",SHX,"Shageluk, AK"
ANC,"Anchorage, AK",OME,"Nome, AK"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",OTZ,"Kotzebue, AK"
ANC,"Anchorage, AK",AKN,"King Salmon, AK"
ANC,"Anchorage, AK",BRW,"Barrow, AK"
